features,ChurnIndex
"[37.0,99.06,3759.85,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[44.0,39.43,1806.58,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[51.0,41.44,1980.19,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[24.0,25.39,415.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[12.0,51.93,721.42,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[19.0,44.72,949.04,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[65.0,53.16,3564.55,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[1.0,100.18,95.26,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[1.0,69.69,60.15,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[4.0,83.36,310.55,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[44.0,78.0,3111.34,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,39.97,524.68,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[53.0,33.67,2190.35,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[2.0,70.0,136.56,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[6.0,77.3,501.66,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,55.87,660.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[62.0,74.98,4278.93,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[17.0,32.81,645.47,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[24.0,52.59,1052.49,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[30.0,73.07,2238.36,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,8],[50.0,71.78,1.0,1.0,1.0])",0.0
"[58.0,53.94,3365.44,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[22.0,68.79,1405.15,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[8.0,93.02,751.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[57.0,38.77,2287.37,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[67.0,43.62,2421.48,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,79.57,638.85,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[56.0,29.43,1783.06,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,101.68,219.48,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[25.0,27.83,499.73,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[40.0,53.76,2153.99,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[67.0,21.03,2016.94,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[47.0,74.84,3324.37,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[61.0,31.5,2331.17,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[34.0,27.38,812.02,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[20.0,33.65,824.29,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"(10,[0,1,3,5,8],[12.0,67.64,1.0,1.0,1.0])",0.0
"[3.0,75.04,250.99,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[29.0,73.44,1908.33,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,64.52,591.54,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[25.0,92.81,2529.98,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"(10,[0,1,3,5,9],[25.0,86.32,1.0,1.0,1.0])",0.0
"[3.0,85.63,267.74,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[1.0,102.12,92.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[6.0,62.98,369.03,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[62.0,87.77,5483.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[8.0,93.87,680.21,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[3.0,82.77,250.45,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[47.0,37.0,1706.18,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[55.0,30.34,2073.86,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[9.0,83.2,832.74,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[51.0,51.78,2979.81,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[44.0,40.78,1490.01,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[32.0,20.8,473.86,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[10.0,105.03,959.49,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[18.0,68.57,1320.62,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,5,8],[29.0,23.51,1.0,1.0,1.0])",0.0
"[27.0,83.34,2268.91,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[17.0,20.44,294.29,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[64.0,35.0,2154.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,59.19,721.27,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[24.0,48.87,1110.91,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,5,8],[1.0,88.53,1.0,1.0,1.0])",0.0
"[34.0,55.12,1897.89,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[43.0,86.3,3723.04,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[2.0,89.14,191.74,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[21.0,84.74,1737.42,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[63.0,49.5,3463.94,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[59.0,87.97,5304.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"(10,[0,1,3,6,9],[37.0,27.27,1.0,1.0,1.0])",0.0
"(10,[1,3,5,8],[82.04,1.0,1.0,1.0])",1.0
"[30.0,35.22,824.49,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[34.0,89.43,2716.07,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[18.0,42.94,733.03,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[36.0,56.31,2345.58,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[18.0,44.89,801.92,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[31.0,41.13,1449.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[46.0,69.44,3393.63,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[11.0,77.97,952.31,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[5.0,60.62,292.49,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[64.0,56.0,4182.37,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[5.0,99.91,533.44,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[70.0,69.11,4855.44,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[46.0,37.23,1919.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[1.0,65.5,64.62,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[6.0,61.76,319.44,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[7.0,103.83,732.83,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",1.0
"(10,[0,1,3,6,7],[1.0,96.56,1.0,1.0,1.0])",1.0
"[27.0,70.93,1827.21,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[71.0,43.91,3675.94,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[6.0,90.51,531.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[61.0,68.84,4070.34,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[47.0,58.7,2782.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,103.99,874.08,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[11.0,90.82,889.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[24.0,48.73,1314.59,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[59.0,80.91,5114.52,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,71.47,913.83,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[66.0,52.88,3726.89,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[30.0,66.5,1748.82,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[35.0,65.9,2236.59,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[37.0,41.0,1879.83,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[9.0,98.42,819.76,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[72.0,67.94,5009.31,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[66.0,95.59,5705.03,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[40.0,96.33,3964.33,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[22.0,43.65,1171.94,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[48.0,21.42,723.05,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[9.0,67.29,589.12,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[48.0,31.74,1853.77,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[3.0,103.16,318.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,66.58,723.39,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[55.0,35.63,1549.85,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[70.0,54.49,4261.09,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,85.95,230.35,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[1.0,90.92,98.63,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[1.0,81.97,82.29,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[22.0,89.62,2133.72,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[51.0,73.37,4028.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[67.0,76.32,5675.76,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,102.01,220.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[61.0,79.54,4718.22,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[55.0,56.68,3635.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[55.0,41.8,2438.22,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[26.0,25.51,437.39,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[17.0,77.05,1271.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[10.0,72.04,715.54,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[59.0,43.07,2588.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[60.0,90.85,4951.17,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[58.0,29.93,2274.86,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[55.0,51.81,2532.23,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[5.0,64.97,328.26,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[65.0,25.68,2212.98,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[44.0,28.75,1123.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,5,8],[58.0,50.76,1.0,1.0,1.0])",0.0
"(10,[1,3,5,7],[70.54,1.0,1.0,1.0])",1.0
"[4.0,69.17,277.62,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[29.0,76.78,2440.69,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[7.0,106.74,777.02,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[32.0,29.05,877.73,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,70.42,602.6,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[55.0,79.47,4701.51,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[12.0,52.3,601.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,6,9],[18.0,95.36,1.0,1.0,1.0])",0.0
"[39.0,56.79,2558.27,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[23.0,78.94,1868.78,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,7],[50.0,93.14,1.0,1.0,1.0])",0.0
"[62.0,36.05,2139.27,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[38.0,76.87,2706.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[7.0,85.89,667.18,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[4.0,68.82,266.05,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[30.0,91.83,2936.57,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[29.0,21.56,814.98,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[12.0,65.48,841.39,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[36.0,31.28,1394.65,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[69.0,84.35,6332.28,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[36.0,84.85,3300.66,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[36.0,50.14,2094.26,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[45.0,57.34,2607.73,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[10.0,84.02,786.38,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[18.0,92.58,1751.31,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,5,8],[8.0,106.91,1.0,1.0,1.0])",0.0
"[38.0,64.53,2213.62,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[34.0,82.23,3108.51,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[17.0,86.22,1488.28,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,67.74,155.27,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,6,9],[17.0,96.1,1.0,1.0,1.0])",0.0
"[57.0,47.36,2270.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[12.0,99.42,1307.77,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[50.0,86.57,4722.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[5.0,84.07,382.64,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[45.0,93.6,4390.58,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[11.0,66.25,734.41,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[12.0,80.99,1053.24,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[9.0,79.64,666.57,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[25.0,74.12,2067.43,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[2.0,66.81,130.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[12.0,58.12,810.06,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[47.0,47.34,2060.62,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"(10,[0,1,4,5,9],[19.0,66.71,1.0,1.0,1.0])",0.0
"[22.0,78.93,1568.72,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[56.0,97.67,5243.08,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[69.0,99.72,6785.83,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[63.0,47.63,3193.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[17.0,88.67,1422.64,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[27.0,64.39,1627.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[8.0,99.14,748.43,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[42.0,57.36,2529.14,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[54.0,75.22,3946.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[8.0,88.23,649.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[9.0,109.97,1019.4,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[23.0,89.0,1988.98,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[51.0,31.61,1431.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[46.0,66.17,2698.36,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[6.0,68.45,410.07,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,5,8],[55.0,92.1,1.0,1.0,1.0])",0.0
"[36.0,38.74,1640.32,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[5.0,107.02,489.08,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[65.0,44.4,3341.54,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[57.0,71.65,4594.33,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,4,6,9],[69.41,1.0,1.0,1.0])",0.0
"[34.0,72.46,2609.42,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[44.0,52.43,2324.44,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[11.0,75.4,771.61,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[51.0,41.45,1851.46,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[13.0,91.86,1138.77,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[12.0,53.48,567.47,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[29.0,38.81,1157.56,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[26.0,88.41,2065.12,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[59.0,96.19,6039.42,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[10.0,104.89,1059.97,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[2.0,92.55,176.38,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[51.0,32.6,2163.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[49.0,50.25,2948.57,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[12.0,89.52,1118.35,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[7.0,97.53,622.44,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[3.0,87.56,239.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[9.0,89.55,757.56,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[9.0,108.47,959.12,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[53.0,39.27,2559.84,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[52.0,60.7,3131.86,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[6.0,80.08,475.55,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[12.0,28.85,408.37,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[4.0,64.49,240.38,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[42.0,37.31,1933.13,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[11.0,80.68,909.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[13.0,68.89,821.66,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[1.0,102.08,112.07,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[9.0,105.3,1028.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[67.0,27.13,2343.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[18.0,42.29,717.71,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[44.0,44.4,1759.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[28.0,62.11,1865.83,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[14.0,64.57,859.39,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[3.0,105.85,294.09,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[33.0,43.79,1265.23,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[70.0,72.51,5401.95,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[8.0,85.09,687.28,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[4.0,72.16,324.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"(10,[0,1,3,5,9],[5.0,68.82,1.0,1.0,1.0])",0.0
"[1.0,97.85,106.34,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"(10,[1,3,6,8],[93.95,1.0,1.0,1.0])",1.0
"[69.0,60.29,4574.38,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[1,3,6,7],[93.39,1.0,1.0,1.0])",1.0
"[10.0,99.5,983.35,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[11.0,99.33,1033.23,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"(10,[0,1,3,6,7],[10.0,81.81,1.0,1.0,1.0])",1.0
"[3.0,105.48,322.01,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[32.0,65.75,1794.88,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[20.0,32.62,688.03,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[8.0,92.69,736.04,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,25.99,393.07,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,109.81,899.33,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[69.0,71.98,5365.87,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"(10,[0,1,3,6,9],[4.0,108.58,1.0,1.0,1.0])",0.0
"[9.0,93.56,847.35,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[52.0,65.56,3466.23,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[7.0,95.6,632.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[55.0,90.93,5303.51,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,101.02,309.13,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[32.0,32.5,1334.16,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[55.0,74.48,4294.65,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[26.0,39.21,764.13,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[28.0,68.74,2152.09,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[27.0,96.46,2852.76,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[11.0,78.13,758.01,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[31.0,37.01,1164.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[50.0,85.27,4348.01,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[11.0,73.71,920.16,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[6.0,70.16,456.68,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[1.0,76.9,77.87,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[5.0,87.6,439.63,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[4.0,66.08,234.93,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[70.0,24.55,1240.14,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[35.0,61.4,2359.66,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[41.0,85.15,3573.38,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,3,5,7],[6.0,102.5,1.0,1.0,1.0])",1.0
"[23.0,74.38,1871.14,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[44.0,28.51,1651.64,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[25.0,32.35,1044.68,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,78.73,845.18,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[55.0,96.78,5479.23,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[37.0,78.35,2838.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[4.0,100.87,433.48,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[58.0,94.82,5240.43,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[43.0,34.88,1113.69,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[58.0,81.57,4904.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[11.0,83.47,864.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,66.21,113.98,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[19.0,28.52,724.97,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[37.0,77.33,2960.91,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[62.0,53.11,2749.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[64.0,65.12,3934.88,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[51.0,74.58,3306.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[30.0,54.61,1874.64,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[12.0,84.34,975.99,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"(10,[0,1,3,6,7],[40.0,87.61,1.0,1.0,1.0])",0.0
"[25.0,60.46,1614.03,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
